"x","labels","labels.1","labels.2","labels.3","labels.4","labels.5","labels.6","labels.7","labels"
2,1,4,4,1,2,3,2,4,1
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
2,1,4,4,1,2,3,2,4,1
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
2,1,4,4,1,2,3,2,4,1
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
2,1,4,4,1,2,3,2,4,1
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
2,1,4,4,1,2,3,2,4,1
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
4,3,1,2,2,4,2,1,2,3
2,1,4,4,1,2,3,2,4,1
3,2,3,1,3,3,4,3,3,2
3,2,3,1,3,3,4,3,3,2
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
3,2,3,1,3,3,4,3,3,2
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
3,2,3,1,3,3,4,3,3,2
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
4,3,1,2,2,4,2,1,2,3
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
4,3,1,2,2,4,2,1,2,3
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
1,4,2,3,4,1,1,4,1,4
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
1,4,2,3,4,1,1,4,1,4
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
1,4,2,3,4,1,1,4,1,4
4,3,1,2,2,4,2,1,2,3
1,4,2,3,4,1,1,4,1,4
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
2,1,4,4,1,2,3,2,4,1
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
2,1,4,4,1,2,3,2,4,1
1,4,2,3,4,1,1,4,1,4
2,1,4,4,1,2,3,2,4,1
4,3,1,2,2,4,2,1,2,3
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
2,1,4,4,1,2,3,2,4,1
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
2,1,4,4,1,2,3,2,4,1
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
4,3,1,2,2,4,2,1,2,3
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
4,3,1,2,2,4,2,1,2,3
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
4,3,1,2,2,4,2,1,2,3
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
2,1,4,4,1,2,3,2,4,1
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
4,3,1,2,2,4,2,1,2,3
1,4,2,3,4,1,1,4,1,4
4,3,1,2,2,4,2,1,2,3
1,4,2,3,4,1,1,4,1,4
1,4,2,3,4,1,1,4,1,4
4,3,1,2,2,4,2,1,2,3
1,4,2,3,4,1,1,4,1,4
4,3,1,2,2,4,2,1,2,3
4,3,1,2,2,4,2,1,2,3
